instance_id,rdf:type,oa:hasTarget,oa:hasBodyValue,prov:wasGeneratedBy
viewsari:annotation_17949,"oa:Annotation, prov:Entity",viewsari:textchunk_17949,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17950,"oa:Annotation, prov:Entity",viewsari:textchunk_17950,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17951,"oa:Annotation, prov:Entity",viewsari:textchunk_17951,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17952,"oa:Annotation, prov:Entity",viewsari:textchunk_17952,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_17953,"oa:Annotation, prov:Entity",viewsari:textchunk_17953,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17954,"oa:Annotation, prov:Entity",viewsari:textchunk_17954,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17955,"oa:Annotation, prov:Entity",viewsari:textchunk_17955,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17956,"oa:Annotation, prov:Entity",viewsari:textchunk_17956,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17957,"oa:Annotation, prov:Entity",viewsari:textchunk_17957,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17958,"oa:Annotation, prov:Entity",viewsari:textchunk_17958,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17959,"oa:Annotation, prov:Entity",viewsari:textchunk_17959,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17960,"oa:Annotation, prov:Entity",viewsari:textchunk_17960,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17961,"oa:Annotation, prov:Entity",viewsari:textchunk_17961,"Girolamo, the father",viewsari:named_entity_recognition_run_1
viewsari:annotation_17962,"oa:Annotation, prov:Entity",viewsari:textchunk_17962,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17963,"oa:Annotation, prov:Entity",viewsari:textchunk_17963,his father,viewsari:named_entity_recognition_run_1
viewsari:annotation_17964,"oa:Annotation, prov:Entity",viewsari:textchunk_17964,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17965,"oa:Annotation, prov:Entity",viewsari:textchunk_17965,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17966,"oa:Annotation, prov:Entity",viewsari:textchunk_17966,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17967,"oa:Annotation, prov:Entity",viewsari:textchunk_17967,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17968,"oa:Annotation, prov:Entity",viewsari:textchunk_17968,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17969,"oa:Annotation, prov:Entity",viewsari:textchunk_17969,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17970,"oa:Annotation, prov:Entity",viewsari:textchunk_17970,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17971,"oa:Annotation, prov:Entity",viewsari:textchunk_17971,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17972,"oa:Annotation, prov:Entity",viewsari:textchunk_17972,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17973,"oa:Annotation, prov:Entity",viewsari:textchunk_17973,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17974,"oa:Annotation, prov:Entity",viewsari:textchunk_17974,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17975,"oa:Annotation, prov:Entity",viewsari:textchunk_17975,Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_17976,"oa:Annotation, prov:Entity",viewsari:textchunk_17976,Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_17977,"oa:Annotation, prov:Entity",viewsari:textchunk_17977,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17978,"oa:Annotation, prov:Entity",viewsari:textchunk_17978,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17979,"oa:Annotation, prov:Entity",viewsari:textchunk_17979,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17980,"oa:Annotation, prov:Entity",viewsari:textchunk_17980,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17981,"oa:Annotation, prov:Entity",viewsari:textchunk_17981,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17982,"oa:Annotation, prov:Entity",viewsari:textchunk_17982,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17983,"oa:Annotation, prov:Entity",viewsari:textchunk_17983,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17984,"oa:Annotation, prov:Entity",viewsari:textchunk_17984,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17985,"oa:Annotation, prov:Entity",viewsari:textchunk_17985,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17986,"oa:Annotation, prov:Entity",viewsari:textchunk_17986,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17987,"oa:Annotation, prov:Entity",viewsari:textchunk_17987,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17988,"oa:Annotation, prov:Entity",viewsari:textchunk_17988,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17989,"oa:Annotation, prov:Entity",viewsari:textchunk_17989,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17990,"oa:Annotation, prov:Entity",viewsari:textchunk_17990,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17991,"oa:Annotation, prov:Entity",viewsari:textchunk_17991,"Bartolommeo, who had never received any favour greater than this",viewsari:named_entity_recognition_run_1
viewsari:annotation_17992,"oa:Annotation, prov:Entity",viewsari:textchunk_17992,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17993,"oa:Annotation, prov:Entity",viewsari:textchunk_17993,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17994,"oa:Annotation, prov:Entity",viewsari:textchunk_17994,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17995,"oa:Annotation, prov:Entity",viewsari:textchunk_17995,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17996,"oa:Annotation, prov:Entity",viewsari:textchunk_17996,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17997,"oa:Annotation, prov:Entity",viewsari:textchunk_17997,Girolamo Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_17998,"oa:Annotation, prov:Entity",viewsari:textchunk_17998,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17999,"oa:Annotation, prov:Entity",viewsari:textchunk_17999,Girolamo Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_18000,"oa:Annotation, prov:Entity",viewsari:textchunk_18000,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18001,"oa:Annotation, prov:Entity",viewsari:textchunk_18001,Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_18002,"oa:Annotation, prov:Entity",viewsari:textchunk_18002,Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18003,"oa:Annotation, prov:Entity",viewsari:textchunk_18003,Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18004,"oa:Annotation, prov:Entity",viewsari:textchunk_18004,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18005,"oa:Annotation, prov:Entity",viewsari:textchunk_18005,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18006,"oa:Annotation, prov:Entity",viewsari:textchunk_18006,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18007,"oa:Annotation, prov:Entity",viewsari:textchunk_18007,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18008,"oa:Annotation, prov:Entity",viewsari:textchunk_18008,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18009,"oa:Annotation, prov:Entity",viewsari:textchunk_18009,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18010,"oa:Annotation, prov:Entity",viewsari:textchunk_18010,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18011,"oa:Annotation, prov:Entity",viewsari:textchunk_18011,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18012,"oa:Annotation, prov:Entity",viewsari:textchunk_18012,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18013,"oa:Annotation, prov:Entity",viewsari:textchunk_18013,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_18014,"oa:Annotation, prov:Entity",viewsari:textchunk_18014,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_18015,"oa:Annotation, prov:Entity",viewsari:textchunk_18015,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18016,"oa:Annotation, prov:Entity",viewsari:textchunk_18016,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18017,"oa:Annotation, prov:Entity",viewsari:textchunk_18017,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18018,"oa:Annotation, prov:Entity",viewsari:textchunk_18018,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18019,"oa:Annotation, prov:Entity",viewsari:textchunk_18019,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18020,"oa:Annotation, prov:Entity",viewsari:textchunk_18020,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18021,"oa:Annotation, prov:Entity",viewsari:textchunk_18021,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18022,"oa:Annotation, prov:Entity",viewsari:textchunk_18022,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18023,"oa:Annotation, prov:Entity",viewsari:textchunk_18023,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18024,"oa:Annotation, prov:Entity",viewsari:textchunk_18024,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18025,"oa:Annotation, prov:Entity",viewsari:textchunk_18025,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18026,"oa:Annotation, prov:Entity",viewsari:textchunk_18026,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18027,"oa:Annotation, prov:Entity",viewsari:textchunk_18027,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18028,"oa:Annotation, prov:Entity",viewsari:textchunk_18028,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18029,"oa:Annotation, prov:Entity",viewsari:textchunk_18029,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18030,"oa:Annotation, prov:Entity",viewsari:textchunk_18030,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18031,"oa:Annotation, prov:Entity",viewsari:textchunk_18031,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18032,"oa:Annotation, prov:Entity",viewsari:textchunk_18032,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18033,"oa:Annotation, prov:Entity",viewsari:textchunk_18033,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18034,"oa:Annotation, prov:Entity",viewsari:textchunk_18034,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18035,"oa:Annotation, prov:Entity",viewsari:textchunk_18035,Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18036,"oa:Annotation, prov:Entity",viewsari:textchunk_18036,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18037,"oa:Annotation, prov:Entity",viewsari:textchunk_18037,"Matteo San Michele, an excellent architect, his cousin",viewsari:named_entity_recognition_run_1
viewsari:annotation_18038,"oa:Annotation, prov:Entity",viewsari:textchunk_18038,Matteo,viewsari:named_entity_recognition_run_1
viewsari:annotation_18039,"oa:Annotation, prov:Entity",viewsari:textchunk_18039,Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18040,"oa:Annotation, prov:Entity",viewsari:textchunk_18040,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18041,"oa:Annotation, prov:Entity",viewsari:textchunk_18041,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18042,"oa:Annotation, prov:Entity",viewsari:textchunk_18042,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18043,"oa:Annotation, prov:Entity",viewsari:textchunk_18043,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18044,"oa:Annotation, prov:Entity",viewsari:textchunk_18044,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18045,"oa:Annotation, prov:Entity",viewsari:textchunk_18045,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18046,"oa:Annotation, prov:Entity",viewsari:textchunk_18046,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18047,"oa:Annotation, prov:Entity",viewsari:textchunk_18047,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18048,"oa:Annotation, prov:Entity",viewsari:textchunk_18048,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18049,"oa:Annotation, prov:Entity",viewsari:textchunk_18049,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18050,"oa:Annotation, prov:Entity",viewsari:textchunk_18050,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18051,"oa:Annotation, prov:Entity",viewsari:textchunk_18051,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18052,"oa:Annotation, prov:Entity",viewsari:textchunk_18052,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18053,"oa:Annotation, prov:Entity",viewsari:textchunk_18053,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18054,"oa:Annotation, prov:Entity",viewsari:textchunk_18054,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18055,"oa:Annotation, prov:Entity",viewsari:textchunk_18055,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18056,"oa:Annotation, prov:Entity",viewsari:textchunk_18056,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_18057,"oa:Annotation, prov:Entity",viewsari:textchunk_18057,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18058,"oa:Annotation, prov:Entity",viewsari:textchunk_18058,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18059,"oa:Annotation, prov:Entity",viewsari:textchunk_18059,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18060,"oa:Annotation, prov:Entity",viewsari:textchunk_18060,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18061,"oa:Annotation, prov:Entity",viewsari:textchunk_18061,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18062,"oa:Annotation, prov:Entity",viewsari:textchunk_18062,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18063,"oa:Annotation, prov:Entity",viewsari:textchunk_18063,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18064,"oa:Annotation, prov:Entity",viewsari:textchunk_18064,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18065,"oa:Annotation, prov:Entity",viewsari:textchunk_18065,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18066,"oa:Annotation, prov:Entity",viewsari:textchunk_18066,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18067,"oa:Annotation, prov:Entity",viewsari:textchunk_18067,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_18068,"oa:Annotation, prov:Entity",viewsari:textchunk_18068,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18069,"oa:Annotation, prov:Entity",viewsari:textchunk_18069,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_18070,"oa:Annotation, prov:Entity",viewsari:textchunk_18070,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18071,"oa:Annotation, prov:Entity",viewsari:textchunk_18071,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_18072,"oa:Annotation, prov:Entity",viewsari:textchunk_18072,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_18073,"oa:Annotation, prov:Entity",viewsari:textchunk_18073,Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18074,"oa:Annotation, prov:Entity",viewsari:textchunk_18074,Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18075,"oa:Annotation, prov:Entity",viewsari:textchunk_18075,it,viewsari:named_entity_recognition_run_1
viewsari:annotation_18076,"oa:Annotation, prov:Entity",viewsari:textchunk_18076,the edifice,viewsari:named_entity_recognition_run_1
viewsari:annotation_18077,"oa:Annotation, prov:Entity",viewsari:textchunk_18077,the fortress,viewsari:named_entity_recognition_run_1
viewsari:annotation_18078,"oa:Annotation, prov:Entity",viewsari:textchunk_18078,the building,viewsari:named_entity_recognition_run_1
viewsari:annotation_18079,"oa:Annotation, prov:Entity",viewsari:textchunk_18079,its,viewsari:named_entity_recognition_run_1
viewsari:annotation_18080,"oa:Annotation, prov:Entity",viewsari:textchunk_18080,San Michele,viewsari:named_entity_recognition_run_1
viewsari:annotation_18081,"oa:Annotation, prov:Entity",viewsari:textchunk_18081,it,viewsari:named_entity_recognition_run_1
